sentence,label
화이트 와인?[SEP]그게 내 추측이었어.[SEP]그렇구나.[SEP]사실 나는 술을 잘 못 마셔서 그런 건 잘 몰라.[SEP]뭔가 달콤한 건 좋아해?,1
너는 어때?[SEP]컴퓨터를 갖고 있니?[SEP]컴퓨터를 가지고 있다고 할 수 있지.[SEP]집에 pc가 2대 있는데 둘 다 우리 소유는 아니야.[SEP]임차하고 있는 거야?,6
66 정도까지 가능할거예요[SEP]이거는 프리사이즈로 나오는 거죠?[SEP]네 프리로 나온 제품이예요[SEP]색상은 이거 한 색상이에요?[SEP]네 색상 하나예요,2
정말 상어를 잡을 수 있나요?[SEP]제한은 없어요.[SEP]제한이 있지 않나?[SEP]모르겠네요.[SEP]제가 알기론. 저희 집은 플로리다 펜서콜라에 있는데요.,3
"우리는 정말로 빚 없는 생활, 빚 없는 자동차 구입, 빚 없는 주택 구입을 믿습니다.[SEP]우리가 미래에 집을 대출받는다면, 우리는 매달 두 번 그것에 대해 돈을 갚을 것입니다.[SEP]왜냐하면 단지 그렇게만 해도 이자로 나갈 많은 돈을 절약하기 때문입니다.[SEP]네, 많이 저축합니다.[SEP]맞아요",0
"나는 고등학교 때처럼 어렸을 때는 공예에 좀 더 관심이 많았어.[SEP]4H 멤버였었고, 스킬자수도 많이 했었어.[SEP]그리고 코바늘뜨기도 배웠었지.[SEP]하지만 정말 잘 모르겠어.[SEP]내 말은 지금은 잘 하지 않는다고.",1
블루베리는 하우스인가요?[SEP]사과 재배방식이 어떻게 되요? 하우스는 없죠?[SEP]비닐 하우스에서 재배한 것들인가요?[SEP]싱싱하게 먹으려면 얼만큼 보관해야해요?[SEP]사과는 얼마나 보관 할 수 있어요?,5
으응.[SEP]난 왜 어머니가 그의 두 번째 아내를 말괄량이라고 부르는지 이유가 궁금했어.[SEP]길 건너편에 있는 이웃들의 어머니는 때때로 아팠어.[SEP]그들은 그녀를 다룰 수 ​​없었어.[SEP]그래서 요양원에 그녀를 보냈어.,6
이건 엄청나게 크고 강한 주둥이를 갖고 있어요.[SEP]실제로 굴을 열 때 이빨을 쓴대요.[SEP]하 그래서 그 이름을 얻은 거군요.[SEP]이건 가장 못생겼어요.[SEP]이것들은 한꺼번에 오는데 잡은 것들은 3~4인치 정도 크기였어요.,3
가끔 여러분은 무슨 일이 일어나고 있는지 알아채지 못할 때가 있어요.[SEP]저는 대기업에서 근무할 때 얻는 임금 이외의 가장 큰 혜택은 여러분이 무슨 일이 일어나고 있는지 알 수 있다는 것입니다.[SEP]아마도 그건 세상에서 가장 힘든 일일 테니까요.[SEP]당신은 어떤 혜택이 있다고 생각하세요?[SEP]큰 회사로부터 어떤 혜택을 받고 싶으신가요?,6
이런 굽이 7cm입니까?[SEP]7cm입니다[SEP]3cm 있어요?[SEP]이게 4cm예요[SEP]양가죽이 소가죽보다 더 좋은 거예요?,2
요거 이백사십예[SEP]카드 돼요?[SEP]오천 원 이상이면 되는데 사천 원은 안 돼요[SEP]그러면 오천 원으로 해서 주세요[SEP]네,2
온누리 상품권으로 먼저 하고 차액은 카드로 해도 되나요?[SEP]카드로 2만원 먼저 결제하고 나머지는 현금으로 드려도 될까요?[SEP]반반 나눠서 할 건데 현금이랑 카드인데 괜찮나요?[SEP]쿠폰 좀 주실 수 있나요?[SEP]쿠폰은 또 못 받나요?,5
"맞아요, 감춰진 여러 세금.[SEP]당신은 뭔가를 펌프로 넣을 때마다 매번 휘발유 세를 내고 있지요.[SEP]그쵸.[SEP]사람들이 생각 못하는 세금들. [SEP]맞네요.",0
그래서?[SEP]아. [SEP]나는 부모님과 친척이 그 나이가 되는 게 많이 걱정돼.[SEP]여기 내가 사는 워싱턴 지역 메릴랜드에는 말이지.[SEP]내가 댈러스에 살 때 사람들을 학대하고 더러운 환경을 제공하는 요양원에 대해 너무 많은 이야기가 있었어.,6
자주 여행을 가네.[SEP]정말 그래.[SEP]남편이 한 달에 두어 번 정도 여행을 가.[SEP]그이가 있는 직위를 고려했을 때 내가 같이 가도 별로 신경 안 쓰더라.[SEP]그렇구나.,5
"이 제품은 따로 리필 할 수 있나요?[SEP]리필 제품을 파나요? 리필 되는 거예요?[SEP]이거 리필 안되는 것 같은데, 어떻게 갈아요?[SEP]리필 되는 거라고 써있는데, 되는거 맞나요?[SEP]쿠션 리필 사려는데, 얼마인가요?",5
mci.[SEP]그게 뭔데?[SEP]mci는 장거리 전화 회사야.[SEP]난 정말 별로 상관없어.[SEP]그냥 고맙다고 말하고 끊어버려.,6
근데 외부 도움 없이도 이 문제를 잘 해결하실 것 같네요.[SEP]전혀 문제없죠.[SEP]어 당신이 이 매트를 가져가시면.[SEP]제 아이 중 한 명이 크리스마스 선물로 제게 하나를 주겠죠.[SEP]그리고 어.,3
이제 정리가 좀 된다.[SEP]나는 클래식한 걸 좋아하지만 오페라는 정말 안 되겠더라고.[SEP]헤비메탈은 시끄러워.[SEP]나는 전자 악기의 기계적 음을 강조한 록 음악에 빠져 있어.[SEP]조금 어려운 음악 말이야.,1
이거는 가격이 얼마에요?[SEP]이십오만 구천 원에 사십프로 할인해서 십오만 구천사백 원이요[SEP]청바지랑 같이 입어도 되겠다 그죠?[SEP]세미정장 느낌으로 입으셔도 되고 평상시에는 청바지에 입으시면 되구요[SEP]남방스타일이다 그죠?,2
아니에요.[SEP]그건 제 골프 실력이 아니죠.[SEP]친구들 실력이 그렇다는 거예요.[SEP]전 대개 80에서 90타 정도 돼요.[SEP]전 잘 못 해요.,3
조식이 포함된 가격인가요?[SEP]저희는 조식은 없어요[SEP]조식이 없으면 어떻게 해요?[SEP]주위에 괜찮은 식당이 많으니 이용하시면 돼요[SEP]대구에서 가는데 자차로 이동하는 게 낫나요? 공항을 이용하는 게 낫나요?,5
또 갈라졌거나 이가 나간 그릇들을 형태를 잡아서 고치셨어.[SEP]몇 주 전에 파란색 그릇을 그런 식으로 고치셨어.[SEP]그렇구나.[SEP]그것도 아주 잘 되었어.[SEP]그러면,1
"네, 그렇습니다.[SEP]저는 손주들이 있어요.[SEP]손주 세 명과 아이들 엄마, 할아버지, 그리고 저 이렇게 해서..[SEP]아이들 아빠는 직장에 있었기 때문이죠.[SEP]그랬나요?",4
"결제 수단에 따라 포인트 적립률이 어떻게 되나요?[SEP]적립률이 5% 맞나요?[SEP]피부가 자꾸 트는데, 수분크림만 사용하면 좋을까요?[SEP]머리가 많이 상했는데, 헤어 버터만 바르면 되나요?[SEP]블랙헤드가 많이 나서, 어떤 제품을 쓰는게 좋은가요?",5
주말에도 예약이 가능한가요?[SEP]몇 분이나 오실 건가요?[SEP]4명 가족입니다[SEP]방은 어떤 거로 예약하실 건가요?[SEP]아이들이 있어서 온돌방으로 원합니다,5
아니면 집이나 병원에 컴퓨터를 주던가요.[SEP]바로 일을 계속할 수 있도록 말이에요.[SEP]정말 그렇게 될 것 같아요.[SEP]왜냐하면 오늘날 대부분 여성은 회사에서 급여를 주지 않는다면.[SEP]그들이 쉴 수 있는 시간을 가질 여유가 없기 때문이죠.,4
이 주변의 많은 요양원은 평판이 무척 좋아.[SEP]여긴 정도의 차이는 있어도 가난하고 거기에 갈 수 없는 사람들을 위한 곳이야.[SEP]내 아버지는 절대 부유하지 않았어.[SEP]그러나 그는 아주 형편이 좋았어.[SEP]어허.,6
"오, 있지.[SEP]싸이클링, 컴퓨터, 배낭여행 등 많지.[SEP]난, 원래 오만가지 취미를 다 가지고 있지.[SEP]그렇군.[SEP]흥미로운 구색이네.",1
"글쎄요.[SEP]저는 주로 코모도어 컴퓨터로 복권 번호를 연구하는데, 믿으시겠습니까?[SEP]기본적인 프로그램들을 좀 썼는데.[SEP]이 숫자들의 주기적인 모습을 볼 수 있는 다른 프로그램이 있어요.[SEP]나는 내가 원하는 모든 숫자를 추가할 수 있는 또 다른 프로그램이 있습니다.",6
러닝머신하고 자전거 운동기구 종류가 있어.[SEP]일주일에 20분씩 최소한 서너 번은 하려고 해.[SEP]아주 좋네.[SEP]우리는 영화를 좋아해.[SEP]여가에.,1
2층에 있는 룸으로 주실래요?[SEP]네. 퇴실은 몇 시에 하실 건가요?[SEP]내일 오후 12시 정도에 할게요[SEP]방 안내해 드릴게요[SEP],5
그건 좀 무섭다.[SEP]무섭지.[SEP]우리는 계속해서 바르게 행동해야 할 것 같아.[SEP]그러게.[SEP]우리는 환경을 파괴하지 않고 관리하는 법을 배워야만 해.,4
이거 230 있어예?[SEP]네 있어요[SEP]한 번 보여주시겠어요?[SEP]네 여기 있습니다[SEP]색상은 이거 하나뿐이에요? 검정색?,2
"우린 항상 어린애랑 같이 있었어.[SEP]그래서 몇몇 활동은 꽤 적응이 안 되는 것 같아.[SEP]휴가를 계획하는 게 좀 더 어렵긴 하지.[SEP]아이들과 함께 즐길 수 있는 여러 활동을 알아내려고 노력해야 해.[SEP]맞아, 다이빙이란 말이지.",5
이쪽에 보시면 돼요[SEP]이게 이미테이션이에요?[SEP]아뇨 다 은이에요[SEP]하트링으로 되어 있는 거는 얼마예요?[SEP]현금하시면 14000원 카드하시면 15000원이요,2
"역기를 들어 올리는 건가요?[SEP]근육 운동이란 특정 근육 중 각 근육의 움직임을 고립시키는 거예요.[SEP]특정한 방법으로 운동할 수 있어요.[SEP]예를 들어, 등척 운동이오.[SEP]확실히 할 수 있죠.",1
정말 믿을 수 없다고 말씀하셨죠.[SEP]그랬을 거예요.[SEP]알다시피 저는.[SEP]그런 느낌 있잖아요.[SEP]겁나고 위험한데 타면 스릴 넘치고 흥분되는 거요.,3
만약 당신이 계산한다면 금융가와 상의하세요.[SEP]대출받은 지 18개월째 될 때 집세보다 43만 원 정도의 돈을 더 내면 당신은 정확히 알 수 있습니다.[SEP]숫자가 마법을 부릴 것입니다. [SEP]아마 얼마씩은 돈을 절약 거에요. [SEP]그렇군요.,0
분명 스트레스가 많을 거라 생각해요.[SEP]제 남편과 저는 만약 그런 일이 발생한다면 그냥 가서 돈을 내기로 했어요.[SEP]당신만의 의사선생님께 가서 진료를 계속 받을 수 있는 거죠.[SEP]혜택은 그만큼 좋진 않을 거예요.[SEP]당신은 학교 시스템에서 근무한다고 했잖아요.,4
하지만 내 입맛은 꽤 유연해.[SEP]여기 사람들은 항상 이런 옛날 음식에 익숙해.[SEP]자기들 방식대로 굳어져 있고.[SEP]요양원에서 얻을 수 있는 것들에 익숙해져 있어.[SEP]요양원에서는 사람들에게 키쉬 같은 온갖 낯선 음식을 먹이고 있어.,6
지금 이용 가능하신 방은 2인실 밖에 없습니다[SEP]2인실로 예약 부탁드려도 되나요?[SEP]언제까지 투숙하실 예정이신가요?[SEP]내일 아침까지만 머물고 갑니다[SEP]1박시 요금은 6만 원 되겠습니다,5
"원격 모니터링에서 새로운 우주 시대의 플라스틱 물질인 테플론까지 말이죠.[SEP]좋은 투자였다고 생각합니다.[SEP]누군가 말하길 1달러당 약 25달러나 30달러 정도의 수익이 난다고 하던데요.[SEP]오, 그렇군요.[SEP]우리 우체국도 그럴 수 있다면 좋을 텐데.",4
"예, 하죠.[SEP]전 농구나 역도를 좋아해요.[SEP]이 두 개가 아마도 제가 좋아하는 거예요.[SEP]이런 것들은 어느 정도 실내 스포츠인가요?[SEP]어떻게?",3
"맞아.[SEP]나는 바느질을 즐겨 해.[SEP]캔버스 자수를 좀 해.[SEP]오, 멋지네.[SEP]시아버지 드리려고 하나 만들고 있어.",1
"네, 이번 주 금, 토, 일이요[SEP]금요일은 객실이 마감이고 토요일부터 가능하세요[SEP]토요일, 일요일은 요금이 같나요?[SEP]네, 토요일과 일요일 요금은 동일해요[SEP]주말 요금이 얼마지요?",5
조심해야 하는데 면이 아니니까 집에서 손 드라이해도 돼요[SEP]이거는 가격이 얼마예요?[SEP]16000원인데 몇 천 원 빼드릴게요[SEP]이건 얼마예요?[SEP]13000원입니다,2
"흥미롭네요.[SEP]당신은 텍사스에 있는 기업에서 근무하나요?[SEP]아니요, 그저 우리 교회를 위해 기금 마련 차원에서 이걸 하는 거죠.[SEP]좋은 일 하시네요.[SEP]네, 맞아요.",1
지금은 그렇게 하면 안된다고들 말하죠.[SEP]당신은 그저..[SEP]밖에 함께 서있어야 해요.[SEP]아니요.[SEP]우리는 거기서 티켓을 샀어요.,1
맞아.[SEP]그게 루이지애나에서 일어난 일인 것 같네.[SEP]응.[SEP]나도 그렇게 생각했어.[SEP]그 사람이 분명히 그렇게 말했어.,4
영업시간은 여기 나와있는 게 맞는 건가요?[SEP]롤 케이크는 국산 맞죠?[SEP]이 빵은 원산지가 어디에요?[SEP]수입산 빵도 있나요?[SEP]이 쿠키 세트는 원산지가 어디예요?,5
"네, LPG가 해마다 개최돼요.[SEP]대형 PGA 투어도 이곳에 열렸었죠.[SEP]오, 굉장하네요.[SEP]근데 사실 사람들이 말하는데.[SEP]전 그 코스에서 해 본 적이 없어요.",3
이 식빵은 여기서만 판다고 해던데요?[SEP]이랜드 계열은 다 쓸 수 있는건가요?[SEP]에스피시 계열은 다 똑같은 카드를 쓰나요?[SEP]회원카드 있는데 통합 되나요?[SEP]회원카드 통합이 뭔가요?,5
은이어서 부작용 안 생기고 괜찮아요[SEP]제가 알러지가 있어서[SEP]저 알레르기 정말 심한데 괜찮아요[SEP]이거 가격은 어떻게 해요?[SEP]만 이천 원요,2
"그는 아주 훌륭했고 뛰어난 편곡자야.[SEP]어, 인디언 전통음악을 재즈로 편곡했지.[SEP]이제 내려야 할 것 같아.[SEP]그들이 월드 뮤직을 하려고 한 걸까?[SEP]잘 모르겠네.",1
가게 번호 알려주세요[SEP]여기 연락처 좀 알 수 있을까요?[SEP]유기농 제품인가요?[SEP]사과 좀 있나 보려는데요?[SEP]바나나 좀 볼 수 있을까요?,5
엄청나네.[SEP]그 사람이 말하기론 의료과실 때문에 23억 원을 벌어야만 했대.[SEP]대부분은 매우 성실하지.[SEP]그들도 사람이야.[SEP]그렇지.,4
드디어 대기 오염에 대해 많은 것을 해야만 할 것 같아.[SEP]주요 자동차 제조업자들이 오염되지 않는 자동차에 주목한다고 들었어.[SEP]저공해 연료가 에탄올과 다른 종류의 연료로 실험되고 있다고도 들었지.[SEP]맞아.[SEP]너는 가장 큰 이유가 어디에서 비롯된다고 생각해?,4
"정말 멋지고 편하게 입을 수 있을 거야.[SEP]나는 몇몇 사람들이 주말에 대량 문자 전송기를 사용하려고 그냥 들어오려고 하는 것을 본 적이 있어.[SEP]그래.[SEP]그들은 아니라고 말했어.[SEP]응, 주중에는 여자들을 볼 수 있는데 그들이 타이츠를 신는다고 해서 그것들이 반바지가 아니게 되는 건 아냐.",6
"그건, 아마 모든 사람들이 그렇게 배워갈 거예요.[SEP]어떤 것을 원하든 많은 걸 계획할 수 있어요.[SEP]수상스키 여행이나 낚시여행, 간단한 관광, 들새 관찰, 사냥 가도 카메라를 갖고 가고요.[SEP]이런 걸 할 수 있는 기회가 얼마든지 많아요.[SEP]재미있겠어요.",3
상품권은 신세계 상품권만 되나요?[SEP]신세계 상품권은 가능하고 제휴 상품권은 사용 가능 여부 조회해드릴게요[SEP]일단요 지금 세일 기간은 아닌가 봐요?[SEP]세일 기간은 아니고 현금하시면 5프로 할인해드려요[SEP],2
바지가 조금 안 어울리는 것 같아요[SEP]이 검은 조끼를 입으려면 안에 뭐를 입으면 좋을까요?[SEP]엉덩이 하고 배만 가릴 수 있는 기장의 셔츠가 나을 거 같아요[SEP]이런 거는 얼마예요?[SEP]98000원이요,2
"오, 물론이지.[SEP]우리가 계속해서 돈을 나눠줄 수만은 없다는 걸 깨달아야 해.[SEP]또 다른 건 정부가 계속해서 다른 것들의 규제를 풀고 있어.[SEP]처음엔 항공사들이었고 그다음은 은행이랑 금융회사였지.[SEP]걔네들이 어떤 곤경에 빠졌는지 우린 알지.",4
지금은 훨씬 더 많은 것들이 있잖아요.[SEP]제 모든 수입은 사치품 같은 것들을 사는데 쓰여요.[SEP]정말 그래요.[SEP]그렇군요.[SEP]나머지는 그냥 보트 같은 것을 산다던가 여행을 간다든가 해요.,4
"음, 예산도 있고 좀 더 자세히 보면.[SEP]재무 분석가, 재무 관리자가 있습니다.[SEP]제 생각에는 지금 재정 기획자들이 지금 교육받고 있어요.[SEP]우리는 이곳에서 약 4년 동안 그것을 해왔습니다. [SEP]우리의 사업과 우리의 삶을 줄 세우고.",0
